,title,artist,date,description,text,tags,group,Duración,event,category,url,image
234,Pasajes de una región metropolitana: de Somosierra a La Sagra,No definido,19 dic 2013,"Dirección y organización: Julio Vinuesa Angulo; Felipe Fernández García; José María de la Riva Ámez; David Porras Alfaro (Grupo Territorio Racional y Sostenible del Departamento de Geografía de la Universidad Autónoma de Madrid)
Duración: 2 horas","¿Existe un sentimiento de pertenencia entre los residentes en Madrid? ¿Es adecuada la actual organización política-territorial de la región?
Coordinador: José María de la Riva, profesor de la Universidad Autónoma de Madrid.
Ponentes:
Joaquin Leguina, ex-presidente de la Comunidad de Madrid.
Pedro Montoliú, director de madridiario.es
Entrada libre hasta completar aforo.",[''],"Ciclo de conferencias ""Temas clave sobre el futuro de la región metropolitana de Madrid""",2 horas,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/pasajes-una-region-metropolitana-somosierra-la-sagra,https://www.lacasaencendida.es/storage/11472/responsive-images/2436-609f-region_metropolitana_madrid_th___detail_1600_900.jpg
235,Bolo alimenticio: un recorrido gástrico por Internet,No definido,18 dic 2013,"¿Existe algún resquicio de nuestra existencia que no esté vinculado con la comida?
Duración: 2 horas","Cualquier celebración o ritual humanos implican masticar y beber en abundancia. El nacionalismo posee también su lado gastronómico. Y para qué hablar de la nostalgia, representada tan a menudo en forma de bizcocho, ya sea casero o industrial.
En esta sesión recorreremos la presencia de lo alimenticio en Internet en sus múltiples facetas: desde vídeos domésticos a sofisticadas producciones que rinden homenaje a todo aquello que nos llevamos a la boca a diario.
Mercedes Cebrián es escritora, traductora y periodista. Su último libro de ficción es La nueva taxidermia (2011). También ha coordinado el libro colectivo de textos sobre barrios de Madrid titulado Madrid, con perdón (Caballo de Troya, 2012). Ha sido columnista del diario Público y colabora con los suplementos “El Viajero” de El País y “Cultura/s” de La Vanguardia. Ha traducido al castellano a Georges Perec, Alan Sillitoe, Miranda July y Alain de Botton, entre otros.",[''],Videoplaylist,2 horas,No details,['CINE'],https://www.lacasaencendida.es/cine/bolo-alimenticio-un-recorrido-gastrico-internet,https://www.lacasaencendida.es/storage/11247/responsive-images/2149-609f-videoplaylist_bolo_alimenticio_th___detail_1600_900.jpg
236,Sesión 6: El pensamiento ecológico frente a los desafíos del siglo XXI,No definido,18 dic 2013,"En esta sesión abordarán desde diferentes enfoques los nuevos retos del pensamiento ecológico, las nuevas ideas y perspectivas para hacer frente a una situación urgente. La sociedad comienza a tomar conciencia de la necesidad de cambios en la manera de “tratar” a la naturaleza, y surgen diversas iniciativas al respecto.
Duración: 2 horas","En la Revolución Industrial se acuñó el concepto de progreso, entendido como un crecimiento principalmente económico, sustentado en algunas creencias, que hoy hemos descubierto erróneas pero que se daban por sentadas hasta hace aproximadamente cuarenta años. Entre otras concepciones, destacan las ideas de poseer recursos naturales ilimitados, que la capacidad del planeta de restituir el equilibrio de los ciclos naturales es infinita, o que la ciencia y la tecnología siempre llegan a tiempo para ofrecer soluciones óptimas a los problemas más graves.
Parece que ahora somos más conscientes de que el medio ambiente es un tema transversal y que el deterioro ambiental es, asimismo, transfronterizo: los ecosistemas no coinciden con las jurisdicciones territoriales.
En este escenario surgen nuevas propuestas y soluciones alternativas: atención a la producción ecológica y local y a economías basadas en la cercanía y la lentitud o la importancia de la transparencia y responsabilidad para reducir el impacto medioambiental son algunos ejemplos de ellas. Otras de ellas, como el ecofeminismo, comparten la idea de la subordinación de las mujeres y la naturaleza en base a una lógica común: la dominación y el desprecio a la vida. En este sentido, el ecofeminismo propone un frente común ante el sexismo de las sociedades patriarcales y el androcentrismo de la dominación de la naturaleza. En respuesta a la crisis ecológica se trata de ajustar con criterios de equidad los sistemas socioeconómicos a las capacidades de la naturaleza. Es decir, promover la equidad de mujeres y hombres en las tareas de sostenibilidad.",[''],"Experiencias y visiones para un mundo diferente. Y sin embargo, se sigue moviendo",2 horas,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/sesion-6-el-pensamiento-ecologico-frente-los-desafios-del-siglo-xxi,https://www.lacasaencendida.es/storage/11250/responsive-images/2152-609f-pensamiento_ecologico_desafios_siglo_xxi_th___detail_1600_900.jpg
237,El engaño y El modelo,Germán Scelso,17 dic 2013,"En el cine siempre se establece una relación de poder: quien tiene la cámara ostenta un cetro que le convierte en dictador con dos súbditos a sus pies, el protagonista y el espectador.
Duración: 1 hora","El engaño,de Germán Scelso. España, 2009. 2009. 14 min.
El modelo,de Germán Scelso. España, 2012. 45 min.
Germán Scelso, realizador argentino afincado durante mucho tiempo en Barcelona, hace patente esa relación, que muchas películas ocultan, y fuerza las relaciones con sus protagonistas y los espectadores creando un clima de incomodidad en dos direcciones. El modelo, que retrata su relación con un indigente y discapacitado mental, y El engaño, que cuenta su relación con un vecino paranoico, forman un díptico que subvierte las nociones éticas del cine, haciendo cómplice y culpable al espectador del espectáculo que se desarrolla en pantalla.",[''],"Ciclo de cine ""Anatomía de la normalidad""",1 hora,No details,['CINE'],https://www.lacasaencendida.es/cine/el-engano-y-el-modelo-german-scelso,https://www.lacasaencendida.es/storage/10936/responsive-images/1751-609f-anatomia_normalidad_engano_modelo_th___detail_1600_900.jpg
238,"5º Sesión: Fracturas de la tierra y espacios comunitarios. ""Tierra prometida""",Gus van Sant,16 dic 2013,"Tierra prometida refleja una filosofía: cuidar el mundo. Pero no solo ecológicamente, sino los entornos, los espacios compartidos, los lugares de ocio, las personas entre sí y uno mismo.
Duración: 2 horas","Tierra prometida, de Gus van Sant. EE. UU., 2012. 106’. VOSE
Steve Butler, ejecutivo de una empresa, llega a un pueblo para comprar los derechos de perforación de las tierras de sus habitantes. En un momento donde la crisis azota el lugar, Butler descubrirá que no todo vale. Tierra prometida refleja una filosofía: cuidar el mundo. Pero no solo ecológicamente, sino los entornos, los espacios compartidos, los lugares de ocio, las personas entre sí y uno mismo. Que la gente se deje llevar por la nobleza y la dignidad, que no se crea que el ser buena persona está pasado de moda… Todas estas cosas en tiempos de crisis, en momentos de vulnerabilidad, cobran especial importancia. En un periodo donde acechan malas maneras, donde el otro no importa.
Debate con: Alberto Peralta, miembro de la red de huertos urbanos de Madrid, de la asociación Esta es una plaza (un espacio de encuentro vecinal) y de Pinha, asociación que promueve talleres para conseguir una ciudad más amable.",[''],"Ciclo de cine y debate ""Fracturas""",2 horas,No details,['CINE'],https://www.lacasaencendida.es/cine/5-sesion-fracturas-la-tierra-y-espacios-comunitarios-tierra-prometida-gus-van-sant,https://www.lacasaencendida.es/storage/11468/responsive-images/2432-609f-ciclo_cine_debate_fracturas_sesion_5_th___detail_1600_900.jpg
239,"Microshow a tres bandas: Ajo, Farrés y Mora",No definido,15 dic 2013,"Lo bueno de la micropoesía es que rima con todo tipo de escenarios, ambientes y disciplinas, ya sean artísticas, químicas o matemáticas.
Duración: 1 hora 30 minutos","Lo bueno de la micropoesía es que rima con todo tipo de escenarios, ambientes y disciplinas, ya sean artísticas, químicas o matemáticas. En esta ocasión inédita y, por tanto, muy especial, transitaremos micropoéticamente de la mano de Ajo por dos paisajes distintos, simultáneos y complementarios.
El paisaje sonoro lo pinta Judit Farrés con su clarinete, su groove y sus platos. Y el otro paisaje corre a cargo de Sergio Mora, alias Mágicomora, ilustrador de sensaciones que abrirá el apetito de imaginaciones desconocidas. Todo ello a tiempo real arriesgando las palabras, los ritmos y los colores.
Ajo es micropoetisa, cantante, agitadora y personaje de referencia de la contracultura madrileña. Comienza su trayectoria artística a mediados de los ochenta de la mano del punk/pop como miembro del grupo femenino Espérame Fuera, No Tengo Fuego.
En los años noventa, junto a Javier Coli, forma la banda de rock experimental Mil Dolores Pequeños, y funda el sello discográfico Por Caridad Producciones y el fanzine Noise Club. Del 2000 al 2008 codirige el festival Experimentaclub. En la actualidad y desde 2004 dirige el festival internacional de poesía y polipoesía “Yuxtaposiciones”.",[''],Soundays,1 hora 30 minutos,No details,['CONCIERTOS'],https://www.lacasaencendida.es/conciertos/microshow-tres-bandas-ajo-farres-y-mora,https://www.lacasaencendida.es/storage/11698/responsive-images/2695-609f-soundays_microshow_ajo_farres_mora_th___detail_1600_900.jpg
240,Tres años sin Morente,No definido,15 dic 2013,"El programa Duendeando de Radio3 y La Casa Encendida realizan un homenaje al maestro del Albaicín en el que la familia Morente al completo y los amigos nos harán disfrutar con sus recuerdos y su música en directo. Si no puedes venir, síguelo aquí por streaming.
Duración: 1 hora","Duendeando y La Casa Encendida quieren recordar al cantaor Enrique Morente cuando se cumplen tres años de su desaparición.
Enrique Morente fue un asiduo de los programas del espacio flamenco que dirige Teo Sánchez y también tuvo mucha vinculación con La Casa Encendida, donde presentó dos de sus últimos discos, Morente sueña la Alhambra y El pequeño reloj.
La mujer de Morente, Aurora Carbonell, sus hijos José Enrique y Soleá, los artistas Carmen Linares, El Negri o Antonio Carbonell compartirán en vivo con el público sus recuerdos del maestro granadino. La misma Soleá Morente y Antonio Arias, cantante de Lagartija Nick, entre otros, actuarán en directo.
A las 16.30 se proyectará el documental Morente: La Pasión (Juan Verdú, 2012).
Gratuito. Entrada es libre hasta completar el aforo.
También puede seguirse a través de Radio3, rtve.es/radio3 y el streaming de La Casa Encendida.",[''],Not in a group,1 hora,No details,['CONCIERTOS'],https://www.lacasaencendida.es/conciertos/tres-anos-sin-morente,https://www.lacasaencendida.es/storage/11467/responsive-images/2431-609f-tres_anos_sin_morente_th___detail_1600_900.jpg
241,Concierto de L.A.,No definido,15 dic 2013,"L.A. es el proyecto musical del mallorquín Luis Albert Segura. Sus canciones son artesanalmente perfectas, rock de raíces americanas cálido y envolvente.
Duración: 1 hora","L.A. es el proyecto musical del mallorquín Luis Albert Segura. Autor de tres álbumes, L.A. ha traspasado nuestras fronteras actuando en diferentes eventos europeos y americanos. Sus canciones son artesanalmente perfectas –rock de raíces americanas cálido y envolvente– y sus composiciones están basadas en la destreza vocal –es uno de los cantantes más sólidos y con una voz más personal de España–. En La Casa Encendida actuará en su formato más básico: acompañado de su guitarra, cantando a los pequeños de tú a tú, con la emoción de alguien que ha sido recientemente padre por primera vez.
Edad recomendada: a partir de 5 años.",[''],En Familia: diciembre (2013) y Especial Navidad,1 hora,No details,['CONCIERTOS'],https://www.lacasaencendida.es/conciertos/concierto-la,https://www.lacasaencendida.es/storage/11539/responsive-images/2514-609f-en_familia_dic_13_navidad_caja_musica_la_th___detail_1600_900.jpg
242,Drug War,Johnnie To,14 dic 2013,"Johnnie To despliega su gusto por el reparto coral y su exquisita narrativa visual en un thriller complejo y tenso, seco y estilizado, de tramas oscuras.
Duración: 2 horas","Drug War, de Johnnie To. Hong Kong, 2012. 107’. VOSE
La película se construye sobre la relación que establecen Zhang, un impasible inspector de policía a cargo de una brigada antidroga, y el traficante Timmy Choi, obligado a colaborar y traicionar a su familia criminal para escapar de la pena de muerte. La ambigüedad del delincuente, un superviviente nato, es el eje que nos acabará llevando a un clímax marca de la casa, es decir, una soberbia ópera de balas.
Johnnie To, nacido en Hong Kong y cofundador de la productora Milkyway Image, es uno de los directores más importantes del cine de acción contemporáneo. Destacan sus películas Breaking News (2004), Election (2005), Mad Detective (2007) y Vengeance (2009).",[''],Cine contemporáneo. Diciembre,2 horas,No details,['CINE'],https://www.lacasaencendida.es/cine/drug-war-johnnie,https://www.lacasaencendida.es/storage/10974/responsive-images/1803-609f-cine_contemporaneo_dic_2013_drug_war_th___detail_1600_900.jpg
243,Concierto de los Hermanos Cubero,No definido,14 dic 2013,"Los Cubero han conseguido fusionar el bluegrass norteamericano con el folk castellano.
Duración: 1 hora","Dúo formado por dos hermanos alcarreños emigrados a Barcelona, que han llevado a la práctica su sueño. Los hermanos Cubero han conseguido fusionar el bluegrass norteamericano con el folk castellano. Algo que no es tan descabellado como puede parecer.
Uno de los grandes logros de Los Hermanos Cubero es que tanto vocal como instrumentalmente son capaces de evocar simultáneamente los sonidos de Guadalajara, Segovia y Tennessee. Su alegre, ocurrente y vital personalidad hacen de sus conciertos una experiencia emocionante y muy divertida.
Edad recomendada: a partir de 5 años.",[''],En Familia: diciembre (2013) y Especial Navidad,1 hora,No details,['CONCIERTOS'],https://www.lacasaencendida.es/conciertos/concierto-los-hermanos-cubero,https://www.lacasaencendida.es/storage/10980/responsive-images/1817-609f-en_familia_dic_13_navidad_cubero_th___detail_1600_900.jpg
244,Presentación del nuevo libro del ensayista y crítico cubano Andrés Isaac Santana,No definido,13 dic 2013,"Una gran oportunidad para conocer en primera persona el libro más íntimo y personal de este autor. La ensayística se mezcla con el género epistolar con el ánimo de acercar a otros públicos el entendimiento y la comprensión de temas relacionados con el mundo del arte y de la escritura. El texto es una especie de hoja de vida que toma como materia discursiva el periplo de su experiencia española.
Duración: 1 hora 30 minutos","En la presentación de ""El troyano, ensayo y escrituras confesionales"" estarán presentes tres de las voces más respetadas de la ensayística y la escritura en España. Se trata del crítico e intelectual Fernando Castro Flórez, el profesor y catedrático Miguel Cereceda y el escritor y dramaturgo Pedro Víllora. Entre los tres intelectuales y con la participación del propio Andrés Isaac Santana, se emprenderá un recorrido por las claves de su escritura haciendo énfasis en los temas y las figuras más recurrentes dentro de su narrativa crítica. Se abordarán las funciones de la crítica de arte y el lugar del crítico en tanto que relator de los procesos culturales y estéticos de su tiempo.
Entrada libre hasta completar aforo.",[''],Not in a group,1 hora 30 minutos,No details,['PRESENTACIONES'],https://www.lacasaencendida.es/presentaciones/presentacion-del-nuevo-libro-del-ensayista-y-critico-cubano-andres-isaac-santana,https://www.lacasaencendida.es/storage/11356/responsive-images/2291-609f-libro_andres_isaac_troyano_th___detail_1600_900.jpg
245,Fracturas en la educación,No definido,12 dic - 19 dic 2013,"Javier Urra reflexiona sobre las dificultades a las que se enfrentan padres, madres y docentes a la hora de formar a sus hijos.",,[''],RADIO - Archivo de entrevistas,,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/fracturas-la-educacion,https://www.lacasaencendida.es/storage/10929/responsive-images/1739-609f-festival_volumen_2013_paseos_th_1___detail_1600_900.jpg
246,Algo viejo que intenta parecer nuevo,No definido,12 dic 2013,"En la Sala Sapiens volvemos a preguntarnos cómo funciona el proceso creativo en la mente de un artista. En diciembre nos visita Alberto González Vázquez, alias Queridoantonio, uno de los videocreadores, dibujantes y guionistas más corrosivos del panorama actual.
Duración: 2 horas","Alberto González es uno de los artistas más singulares del audiovisual español. Desde 1999 desarrolla su trabajo en Flash y difunde su obra a través de la web www.queridoantonio.com. Gracias a una rudimentaria técnica de calcado, recorte y tosca animación se ha convertido en uno de los animadores digitales más interesantes. Dice que no tiene voluntad de estilo, que solo quiere “que lo que se ve se entienda”, pero sin duda dota a sus piezas de un implacable sentido estético. Además realiza montajes con imágenes de la actualidad o de archivo extraídas de la televisión e Internet, desde la tradición del humor más negro español combinada con una sofisticada ironía difícil de asimilar. No busca la carcajada sino la perplejidad, y su críptica sensibilidad permite escapar del pensamiento dirigido dominante. Es un virtuoso de la narración más sintética y directa, excelente dialoguista y un matemático del montaje, pero ¿De dónde surgen realmente sus piezas cáusticas, ácidas, satíricas e hilarantes? ¿Cómo concibe esos vídeos de hiperrealismo surreal? ¿Cómo prepara sus piezas para El Intermedio? ¿Cómo ejecuta sus comics?
Alberto González compagina su trabajo como guionista en el programa de televisión El intermedio (La Sexta) con encargos para televisión, cómic, publicidad y videoclips. Acaba de participar en la producción del cortometraje Democracia (un guión propio dirigido por Borja Cobeaga) y actualmente prepara su segundo libro para la editorial Caramba Comics tras la publicación de Humor cristiano, cuya segunda edición apareció en abril de 2013. Sus cortometrajes de animación han obtenido más de treinta premios en certámenes nacionales e internacionales e incluyen títulos como Los Reyes Magos (2011), El fin del mundo (2010), Cirugía (2006) o Un día con Amenábar (2003).",[''],Sala Sapiens,2 horas,No details,['CINE'],https://www.lacasaencendida.es/cine/algo-viejo-que-intenta-parecer-nuevo,https://www.lacasaencendida.es/storage/11697/responsive-images/2694-609f-sala_sapiens_viejo_parecer_nuevo_th___detail_1600_900.jpg
247,"Paseo sonoro ""El ruido de la calle""",No definido,11 dic - 18 dic 2013,El colectivo Sound Readers propone un recorrido para rastrear la memoria oral del entorno de La Casa Encendida.,,[''],RADIO - Archivo de entrevistas,,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/paseo-sonoro-el-ruido-la-calle,https://www.lacasaencendida.es/storage/11013/responsive-images/1854-609f-festival_volumen_2013_paseos_th_3___detail_1600_900.jpg
248,Sesión 5: Nuevos horizontes en el mapa árabo-musulmán,No definido,11 dic 2013,"Tras el optimismo inicial de la llamada Primavera árabe sucedida en 2010, se observa como finalmente en solo cuatro países (Túnez, Egipto, Yemen y Libia) se ha producido la caída del dictador. En los 18 restantes, con diferentes grados de movilización, la situación permanece estancada, sin que en ninguno de ellos se haya instaurado un sistema democrático.
Duración: 2 horas","Si algo caracteriza el actual panorama es la inestabilidad, inherente a todo proceso de transformación. Todavía no es posible determinar en qué desembocará dicho proceso –en el que se entremezclan agendas democratizadoras con otras que apuestan por el fundamentalismo religioso o por el simple mantenimiento del statu quo imperante–, pero desde la perspectiva occidental es bien visible la inquietud que nuestros gobiernos muestran ante una inestabilidad que pone en peligro un esquema de relaciones que durante décadas ha servido para mantener el dominio de una región geopolítica y geoeconómicamente tan importante.
Siria, inmerso en un conflicto abierto desde marzo de 2011, concentra en gran medida la atención política y mediática, dada la grave crisis humanitaria que afecta a más de seis millones de refugiados y desplazados y la falta de voluntad, por parte de los actores combatientes, para encontrar una vía de solución pacífica de sus diferencias.
En Egipto, por su parte, tras el golpe de Estado del pasado 3 de julio, se registra un notable incremento de la violencia sin que las nuevas autoridades parezcan dispuestas a encarar un proceso plenamente democrático. Libia, mientras tanto, se sume en una situación de violencia de baja intensidad, sin que el Gobierno central sea capaz de consolidar el monopolio del uso de la fuerza frente a más de un centenar de milicias reacias a desarmarse ni, mucho menos, de poner en marcha una reconstrucción que permita atender las necesidades diarias de la población.",[''],"Experiencias y visiones para un mundo diferente. Y sin embargo, se sigue moviendo",2 horas,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/sesion-5-nuevos-horizontes-el-mapa-arabo-musulman,https://www.lacasaencendida.es/storage/10933/responsive-images/1748-609f-nuevos_horizontes_mapa_arabe_musulman_th___detail_1600_900.jpg
249,"4º Sesión: Fracturas físicas y emocionales. ""De óxido y hueso""",Jacques Audiard,11 dic 2013,"Stéphanie y Alain son dos personas heridas que se encuentran en el peor momento de sus vidas. Y desde esa parte oscura, donde tienen que curar heridas físicas y emocionales, ambos construyen una compleja historia de amor.
Duración: 2 horas","De óxido y hueso, de Jacques Audiard. Francia, 2011. 120’. VOSE
Stéphanie y Alain son dos personas heridas que se encuentran en el peor momento de sus vidas. Y desde esa parte oscura, donde tienen que curar heridas físicas y emocionales, ambos construyen una compleja historia de amor. Jacques Audiard cuenta esta historia con los sentidos. En todo momento están presentes el óxido y el hueso… los cuerpos que chocan, caen, se rompen y se fracturan. Y es la manera en que se inyectan las otras heridas, las emocionales, las que realmente quiebran del todo a los protagonistas. Stéphanie y Alain empiezan a comunicarse a través de los cuerpos. De ahí surge el entendimiento porque en ninguno de los dos hay un atisbo de pena o compasión hacia el otro, sino una naturalidad desbordante. Y a partir de ese contacto se irán conociendo e irán explorando las brechas y heridas del otro. Y avanzarán en una relación inesperada. Y no es fácil, porque como casi siempre Jacques Audiard no presenta personajes planos y atractivos, sino personajes complejos, ambiguos y oscuros.
Debate con: Carmelo Vázquez, catedrático de Psicopatología en la Facultad de Psicología de la Universidad Complutense de Madrid.",[''],"Ciclo de cine y debate ""Fracturas""",2 horas,No details,['CINE'],https://www.lacasaencendida.es/cine/4-sesion-fracturas-fisicas-y-emocionales-oxido-y-hueso-jacques-audiard,https://www.lacasaencendida.es/storage/11540/responsive-images/2516-609f-ciclo_cine_debate_fracturas_sesion_4_th___detail_1600_900.jpg
250,"Sick: The Life and Death of Bob Flanagan, Supermasochist",Kirby Dick,10 dic 2013,"Recorrido por la vida de Bob Flanagan, un artista especialmente reconocido por sus performances de arte corporal.
Duración: 1 hora 30 minutos","Sick: The Life and Death of Bob Flanagan, Supermasochist,de Kirby Dick. EE.UU., 1997. 90min. VOSE. +18 años.
Bob Flanagan fue diagnosticado fibrosis quística cuando era niño. Posteriormente se convirtió en artista, poeta, cómico, escritor y músico, y fue especialmente reconocido por sus performances de arte corporal. Flanagan murió a los 43 años, superando de largo los 17 años de esperanza vital de los afectados por su enfermedad. Sick recorre su vida y obra, con momentos llenos de humor y de dolor que salpicaban por igual sus actuaciones. Un dolor que, como nos recuerda Miguel Ángel Hernández en su reciente novela Intento de escapada (Anagrama, 2013), “no sólo le proporcionaba placer, sino que le hacía estar vivo”.",[''],"Ciclo de cine ""Anatomía de la normalidad""",1 hora 30 minutos,No details,['CINE'],https://www.lacasaencendida.es/cine/sick-life-and-death-bob-flanagan-supermasochist-kirby-dick,https://www.lacasaencendida.es/storage/11358/responsive-images/2293-609f-anatomia_normalidad_sick_flanagan_th___detail_1600_900.jpg
251,"Lectura dramatizada: ""Mujeres de Papel (IV)"": Margot, Anna y La Maga",No definido,9 dic 2013,"En esta última entrega invitamos a escena a Margot, Chloé y La Maga, de la mano de autores vinculados al NTF
Duración: 1 hora 30 minutos","El proyecto Mujeres de papel lleva a escena una serie de monólogos y escenas breves inspiradas en novelas del siglo XX en las que el autor destaca a sus protagonistas, mujeres imaginarias que en su tiempo (y aún hoy) significaron una importante ruptura de los estereotipos femeninos vigentes.
Este trabajo de creación sobre textos narrativos preexistentes toma forma y cuerpo en funciones teatrales que entrelazarán los monólogos de estas heroínas de papel, cuestionadoras de una idea de mujer que ha prevalecido durante siglos en la cultura occidental.
Dramaturgias:
Molly Bloom, de Ulises, de James Joyce. Versión: José Sanchis Sinisterra.
Nadja, de Nadja, de André Breton. Versión: María Velasco.
Emma Zunz, de El Aleph, de Jorge Luis Borges. Versión: Yolanda Pallín.
Intérpretes: Velilla Valbuena, Silvia López-Ortiz, Eva Redondo.
Dirección: José Sanchis Sinisterra y Fernando Calatrava.",[''],Not in a group,1 hora 30 minutos,No details,['ENCUENTROS'],https://www.lacasaencendida.es/encuentros/lectura-dramatizada-mujeres-papel-iv-margot-anna-y-la-maga,https://www.lacasaencendida.es/storage/10934/responsive-images/1749-609f-lectura_mujeres_papel_4_th___detail_1600_900.jpg
252,3º Sesión: Fracturas en el mundo de la educación. Profesor Lazhar,Philippe Falardeau,9 dic 2013,Duración: 2 horas,"Profesor Lazhar, de Philippe Falardeau. Canadá, 2011. 94’. VOSE
Después de un suceso traumático, llega un nuevo profesor argelino a un colegio canadiense. El profesor Lazhar da un valor trascendental y sagrado al espacio escolar, un espacio de vida que merece dedicación y respeto. Algo que a veces se olvida a pesar de pedagogías cada vez más modernas. Lazhar transmite el respeto hacia todo ser humano, y principalmente hacia sus alumnos. Piensa que la escuela es para enseñar y educar, poniendo en evidencia que los maestros deben plantearse asuntos que tenían aparcados, dejar cartas sobre la mesa, hablar sobre educación. Y deja también al descubierto la actitud de unos padres que piensan que sus hijos tienen todos los derechos y todas las razones del mundo y no se plantean que tienen que aprender unos deberes y a comportarse en una sociedad de la que pronto formarán parte activa.
Debate con: Javier Urra, escritor y doctor en Psicología y en Ciencias de la Salud. Pedagogo terapeuta y director técnico del programa recURRA de padres e hijos en conflicto. Primer defensor del Menor.",[''],"Ciclo de cine y debate ""Fracturas""",2 horas,No details,['CINE'],https://www.lacasaencendida.es/cine/3-sesion-fracturas-el-mundo-la-educacion-profesor-lazhar-philippe-falardeau,https://www.lacasaencendida.es/storage/11471/responsive-images/2435-609f-ciclo_cine_debate_fracturas_sesion_3_th___detail_1600_900.jpg
253,Concierto de Mammane Sani + Charla de Christopher Kirkley,No definido,8 dic 2013,"Contaremos además con la presencia de Christopher Kirkley, el etnomusicólogo responsable de Sahel, para que nos introduzca en el trabajo de Mammane Sani.
Duración: 1 hora 30 minutos","La música de este pionero de la electrónica africana y auténtica figura de la República del Níger, antiguo trabajador de la UNESCO, vive entre dos mundos, tierra y aire, un duermevela de hermosas piezas instrumentales interpretadas con su instrumento fetiche: el teclado. Imbuido por la riqueza del folk local (del canto polifónico de los bororo a la percusión tuareg) la música de Mammane rinde homenaje al Sahel, creando evocadores paisajes de electrónica minimalista, que re-actualizan electrónicamente semejante bagaje… Terry Riley, Heatsick o Francis Bebey son solo algunos de los posibles contornos que se vislumbran en ese duermevela. Su único álbum, La Musique Électronique du Niger, se grabó en 1978 y ha sido hoy el sello/blog Sahel (de nuevo un homenaje a este territorio africano que separa el Sáhara en el norte de la sabana sudanesa en el sur) el que lo acaba de reeditar en colaboración con Mississippi Records. Entre sus magníficos hallazgos y lanzamientos se encuentran también Pheno S., Amanar o la extraordinaria serie de recopilatorios Music from Saharan Cellphones. Contaremos además con la presencia de Christopher Kirkley, el etnomusicólogo responsable de Sahel, para que nos introduzca en su trabajo.",[''],Soundays,1 hora 30 minutos,No details,['CONCIERTOS'],https://www.lacasaencendida.es/conciertos/concierto-mammane-sani-charla-christopher-kirkley,https://www.lacasaencendida.es/storage/11249/responsive-images/2151-609f-soundays_mammane_sani_th___detail_1600_900.jpg
254,"Paseos. ""El ruido de la calle""",No definido,8 dic - 22 dic 2013,"Es imposible negarlo, el ruido molesta. Sin embargo, también puede ser una forma de propiciar una interacción. Como apunta el artista y teórico Brandon Labelle ""al molestarte, también estoy creando un espacio para conocernos el uno al otro, aunque sea de manera tal vez extrema. El ruido puede decirse que nos hace visibles"".","Las distintas acciones callejeras planeadas para cada uno de los domingos de diciembre en los que se desarrolla ¡VOLUMEN! se plantean como la posibilidad de un encuentro inesperado en el espacio público.
Domingo 8 de diciembre de 2013
Madrid Noise.
¿Por qué nos molestan tanto algunos ruidos y no otros? ¿Se basan solo en su volumen o hay otros factores que hacen que un sonido sea ""no deseado""? Ante esto nos componemos como podemos, y los Gobiernos de nuestras ciudades hacen lo que pueden, o más bien, lo que quieren al respecto. Esta actividad plantea una escucha activa y crítica del barrio de Lavapiés, guiada por los mapas de ruido que se han confeccionado sobre él.
José Luis Espejo es investigador independiente especializado en arte audiovisual y cultura aural. Desarrollando su actividad especialmente en web como co-editor de ./mediateletipos))) y RRS Radio del Museo Reina Sofía. Además es colaborador habitual de Audiolab y coeditor de Ursonate Fanzine, una publicación sobre arte sonoro y culturas de la auralidad.
http://www.hots-radio.info/2013/09/podcast-47-donostia-noise/
Domingo 15 de diciembre de 2013
Sound Readers.",[''],¡VOLUMEN! Festival de culturas sonoras,,No details,['CONCIERTOS'],https://www.lacasaencendida.es/conciertos/paseos-el-ruido-la-calle,https://www.lacasaencendida.es/storage/10931/responsive-images/1742-609f-festival_volumen_2013_paseos_th_2___detail_1600_900.jpg
